466,1272,13:59:00.633033
461,2393,13:59:00.641431
464,4271,13:59:00.651803
467,4345,13:59:00.662120
465,4516,13:59:00.671836
465,4253,13:59:00.682054
465,4571,13:59:00.692453
468,4840,13:59:00.702544
471,2707,13:59:00.712528
469,1237,13:59:00.722808
469,1209,13:59:00.732654
466,2970,13:59:00.743115
464,4415,13:59:00.753235
479,2009,13:59:00.763150
473,1281,13:59:00.773378
470,1258,13:59:00.783583
457,1787,13:59:00.793994
465,4394,13:59:00.803769
465,4615,13:59:00.814265
465,4705,13:59:00.824430
467,4119,13:59:00.834319
464,1268,13:59:00.844693
477,1162,13:59:00.854839
464,2517,13:59:00.864767
465,4628,13:59:00.874885
464,4881,13:59:00.885238
464,4635,13:59:00.894928
465,4653,13:59:00.905281
466,4834,13:59:00.915588
479,1265,13:59:00.925342
467,1222,13:59:00.935746
463,4328,13:59:00.945895
465,4311,13:59:00.955808
473,2000,13:59:00.966094
481,1280,13:59:00.976230
473,1261,13:59:00.986113
466,1171,13:59:00.996503
470,1141,13:59:01.012600
462,1172,13:59:01.016830
463,1178,13:59:01.026775
462,3928,13:59:01.037075
470,1252,13:59:01.046954
471,1279,13:59:01.057331
477,1315,13:59:01.067569
474,1325,13:59:01.077392
465,1227,13:59:01.087807
471,1218,13:59:01.097946
464,1214,13:59:01.108184
464,1305,13:59:01.118246
460,1782,13:59:01.128357
465,3839,13:59:01.138623
468,1323,13:59:01.148465
464,1253,13:59:01.158772
470,1267,13:59:01.169270
468,1267,13:59:01.178812
464,1185,13:59:01.189364
470,1292,13:59:01.199610
462,1266,13:59:01.209884
465,1161,13:59:01.219836
470,1278,13:59:01.230093
467,1253,13:59:01.239899
468,1140,13:59:01.250072
465,2364,13:59:01.259911
465,4035,13:59:01.270260
465,4345,13:59:01.280439
465,4723,13:59:01.290293
465,4778,13:59:01.300669
466,4650,13:59:01.310811
465,4477,13:59:01.322653
464,4424,13:59:01.331098
464,4609,13:59:01.341121
464,4457,13:59:01.351163
465,4301,13:59:01.361519
465,4479,13:59:01.371581
465,4710,13:59:01.381542
464,4436,13:59:01.391980
464,4371,13:59:01.402140
468,4459,13:59:01.415510
465,4434,13:59:01.422325
467,4247,13:59:01.432214
464,4516,13:59:01.442556
464,4339,13:59:01.452669
465,4204,13:59:01.462644
464,4437,13:59:01.473011
