78.0,-654.0,1692.0,12:27:54.525203
-241.0,-1262.0,2047.0,12:27:54.532158
150.0,-1086.0,1144.0,12:27:54.541505
193.0,-857.0,983.0,12:27:54.550851
172.0,-1185.0,1920.0,12:27:54.561399
226.0,-535.0,69.0,12:27:54.570745
57.0,-54.0,36.0,12:27:54.581195
-141.0,-765.0,1216.0,12:27:54.590632
-66.0,-551.0,842.0,12:27:54.601180
6.0,-225.0,113.0,12:27:54.610616
-8.0,-563.0,1015.0,12:27:54.619895
59.0,-402.0,743.0,12:27:54.631905
99.0,-496.0,760.0,12:27:54.640156
64.0,-632.0,1107.0,12:27:54.649522
105.0,-744.0,1307.0,12:27:54.660023
43.0,-617.0,767.0,12:27:54.669367
62.0,-300.0,441.0,12:27:54.679810
-81.0,-602.0,1217.0,12:27:54.689053
139.0,-585.0,884.0,12:27:54.699565
8.0,-425.0,582.0,12:27:54.708809
68.0,-760.0,1106.0,12:27:54.719420
136.0,-786.0,717.0,12:27:54.728777
152.0,-301.0,181.0,12:27:54.738141
-71.0,-548.0,1110.0,12:27:54.748659
78.0,-531.0,1009.0,12:27:54.758004
95.0,-671.0,866.0,12:27:54.768496
1.0,-345.0,638.0,12:27:54.777758
65.0,-551.0,983.0,12:27:54.788253
149.0,-713.0,936.0,12:27:54.797501
238.0,-788.0,510.0,12:27:54.807948
168.0,-485.0,659.0,12:27:54.817295
12.0,-2.0,773.0,12:27:54.827802
-176.0,-283.0,1676.0,12:27:54.837026
79.0,-583.0,1339.0,12:27:54.847536
156.0,-487.0,421.0,12:27:54.856819
225.0,-530.0,479.0,12:27:54.866372
373.0,-1024.0,997.0,12:27:54.876822
38.0,-516.0,1008.0,12:27:54.886211
-10.0,-252.0,510.0,12:27:54.896736
-165.0,-138.0,1412.0,12:27:54.906304
-331.0,23.0,1361.0,12:27:54.915600
-49.0,-312.0,769.0,12:27:54.925974
150.0,-411.0,1038.0,12:27:54.935371
197.0,-718.0,1742.0,12:27:54.945748
-38.0,-256.0,647.0,12:27:54.955193
94.0,-820.0,1391.0,12:27:54.965601
238.0,-707.0,943.0,12:27:54.975047
237.0,112.0,252.0,12:27:54.985475
20.0,-753.0,1405.0,12:27:54.994763
159.0,-693.0,935.0,12:27:55.005234
137.0,-437.0,226.0,12:27:55.014688
15.0,-282.0,705.0,12:27:55.031031
43.0,-774.0,1549.0,12:27:55.034827
166.0,-582.0,562.0,12:27:55.044185
88.0,-510.0,289.0,12:27:55.053566
-8.0,-716.0,936.0,12:27:55.064107
45.0,-668.0,1145.0,12:27:55.073410
-37.0,-447.0,767.0,12:27:55.083790
-167.0,-616.0,972.0,12:27:55.093132
141.0,-839.0,1000.0,12:27:55.103553
109.0,-542.0,473.0,12:27:55.112972
-95.0,-620.0,1297.0,12:27:55.123354
99.0,-515.0,913.0,12:27:55.132711
-50.0,-513.0,765.0,12:27:55.143096
-54.0,-612.0,1032.0,12:27:55.152447
-168.0,-316.0,895.0,12:27:55.162915
-169.0,-447.0,997.0,12:27:55.172317
66.0,-444.0,769.0,12:27:55.182686
-28.0,-418.0,1101.0,12:27:55.191980
-7.0,-467.0,1172.0,12:27:55.202504
-167.0,-463.0,1203.0,12:27:55.211852
1.0,-642.0,1073.0,12:27:55.221144
40.0,-360.0,848.0,12:27:55.231555
-21.0,-326.0,987.0,12:27:55.240860
121.0,-386.0,676.0,12:27:55.251300
37.0,-405.0,251.0,12:27:55.260660
2.0,-458.0,782.0,12:27:55.271122
-40.0,-624.0,1279.0,12:27:55.280679
60.0,-1016.0,1689.0,12:27:55.291093
166.0,-1002.0,868.0,12:27:55.300416
53.0,-685.0,547.0,12:27:55.310865
57.0,-651.0,908.0,12:27:55.320263
51.0,-490.0,771.0,12:27:55.329616
207.0,-547.0,455.0,12:27:55.340245
192.0,-926.0,1101.0,12:27:55.349585
196.0,-721.0,661.0,12:27:55.360133
95.0,-455.0,569.0,12:27:55.369566
-49.0,-168.0,726.0,12:27:55.378835
-155.0,-311.0,1076.0,12:27:55.389500
114.0,-779.0,1539.0,12:27:55.398761
183.0,-637.0,1086.0,12:27:55.409234
159.0,-246.0,333.0,12:27:55.418653
-238.0,-360.0,1083.0,12:27:55.428105
2.0,-441.0,967.0,12:27:55.438650
5.0,-288.0,189.0,12:27:55.458156
-247.0,-318.0,1183.0,12:27:55.467686
-102.0,-634.0,1716.0,12:27:55.478180
167.0,-1012.0,1434.0,12:27:55.487521
289.0,-321.0,61.0,12:27:55.498025
101.0,-399.0,589.0,12:27:55.507395
-44.0,-748.0,1239.0,12:27:55.517807
91.0,-769.0,1324.0,12:27:55.527109
257.0,-758.0,969.0,12:27:55.537578
177.0,-645.0,460.0,12:27:55.546794
-42.0,-445.0,376.0,12:27:55.556185
-108.0,-323.0,859.0,12:27:55.566622
136.0,-465.0,852.0,12:27:55.576025
145.0,-612.0,1242.0,12:27:55.586407
227.0,-647.0,1418.0,12:27:55.595692
23.0,-496.0,1197.0,12:27:55.606079
-14.0,-567.0,561.0,12:27:55.615468
51.0,-644.0,528.0,12:27:55.625935
-2.0,-541.0,654.0,12:27:55.635246
152.0,-439.0,964.0,12:27:55.645812
-83.0,-561.0,1038.0,12:27:55.655222
76.0,-240.0,499.0,12:27:55.664627
-93.0,-463.0,1037.0,12:27:55.675113
-4.0,-561.0,1222.0,12:27:55.684531
33.0,-311.0,512.0,12:27:55.695034
-30.0,-356.0,726.0,12:27:55.704345
-19.0,-704.0,1626.0,12:27:55.714738
86.0,-479.0,1238.0,12:27:55.724103
59.0,-986.0,1236.0,12:27:55.734485
-141.0,-404.0,378.0,12:27:55.743870
115.0,-651.0,1180.0,12:27:55.754280
-288.0,-424.0,971.0,12:27:55.763633
73.0,-607.0,767.0,12:27:55.774092
207.0,-462.0,665.0,12:27:55.783378
-139.0,-794.0,1092.0,12:27:55.792832
29.0,-420.0,735.0,12:27:55.803378
-65.0,-588.0,946.0,12:27:55.813052
-139.0,-555.0,777.0,12:27:55.822351
66.0,-715.0,945.0,12:27:55.832843
79.0,-635.0,682.0,12:27:55.843084
15.0,-566.0,838.0,12:27:55.852337
-172.0,-273.0,709.0,12:27:55.861813
138.0,-509.0,973.0,12:27:55.872183
-16.0,-503.0,1161.0,12:27:55.881713
80.0,-527.0,1026.0,12:27:55.892181
24.0,-382.0,761.0,12:27:55.901525
124.0,-573.0,1164.0,12:27:55.912030
99.0,-369.0,650.0,12:27:55.921452
8.0,-280.0,771.0,12:27:55.930720
113.0,-387.0,923.0,12:27:55.941233
109.0,-416.0,1189.0,12:27:55.950615
4.0,-539.0,1054.0,12:27:55.961104
30.0,-528.0,1071.0,12:27:55.970366
129.0,-527.0,898.0,12:27:55.980800
