127.0,-268.0,389.0,12:24:35.630076
-150.0,-138.0,506.0,12:24:35.631455
-23.0,-535.0,1227.0,12:24:35.641058
141.0,-766.0,982.0,12:24:35.651659
170.0,-286.0,596.0,12:24:35.661058
45.0,-208.0,1226.0,12:24:35.671436
31.0,-553.0,1266.0,12:24:35.680737
102.0,-683.0,1128.0,12:24:35.691132
143.0,-402.0,796.0,12:24:35.700583
255.0,-449.0,732.0,12:24:35.709905
22.0,-782.0,1187.0,12:24:35.720407
53.0,-507.0,841.0,12:24:35.729730
65.0,-212.0,149.0,12:24:35.740251
-90.0,-1003.0,1800.0,12:24:35.749611
101.0,-732.0,799.0,12:24:35.760062
40.0,-214.0,377.0,12:24:35.769447
-40.0,-854.0,1760.0,12:24:35.780014
137.0,-533.0,937.0,12:24:35.789423
164.0,-631.0,273.0,12:24:35.798708
85.0,-540.0,1021.0,12:24:35.809590
50.0,-426.0,1094.0,12:24:35.818909
-91.0,-87.0,101.0,12:24:35.828204
-157.0,-269.0,1171.0,12:24:35.838675
19.0,-981.0,2047.0,12:24:35.848066
23.0,-378.0,321.0,12:24:35.858546
73.0,-559.0,305.0,12:24:35.867967
-187.0,-775.0,1658.0,12:24:35.878413
203.0,-660.0,810.0,12:24:35.887822
-122.0,-295.0,348.0,12:24:35.897148
-10.0,-885.0,981.0,12:24:35.907715
11.0,-609.0,1218.0,12:24:35.916974
-69.0,-499.0,1040.0,12:24:35.927603
30.0,-259.0,842.0,12:24:35.937005
-76.0,-421.0,1158.0,12:24:35.947508
21.0,-618.0,1136.0,12:24:35.956855
-101.0,-314.0,681.0,12:24:35.966357
220.0,-339.0,822.0,12:24:35.976767
-11.0,-712.0,1368.0,12:24:35.986156
182.0,-396.0,238.0,12:24:35.996638
281.0,-76.0,340.0,12:24:36.006005
-149.0,-683.0,1818.0,12:24:36.016500
-8.0,-462.0,697.0,12:24:36.025849
0.0,-340.0,837.0,12:24:36.035231
35.0,-793.0,1556.0,12:24:36.045772
223.0,-379.0,743.0,12:24:36.055213
-66.0,-150.0,569.0,12:24:36.065686
72.0,-518.0,923.0,12:24:36.075118
144.0,-553.0,879.0,12:24:36.085540
-55.0,-315.0,776.0,12:24:36.094913
40.0,-461.0,1206.0,12:24:36.104252
100.0,-529.0,758.0,12:24:36.117151
113.0,-690.0,1270.0,12:24:36.124602
12.0,-513.0,1104.0,12:24:36.134098
-8.0,-106.0,503.0,12:24:36.144522
-56.0,-488.0,1170.0,12:24:36.153897
17.0,-695.0,1047.0,12:24:36.163415
-86.0,-298.0,474.0,12:24:36.173985
30.0,-332.0,804.0,12:24:36.183315
197.0,-824.0,1114.0,12:24:36.193686
87.0,-590.0,840.0,12:24:36.203054
19.0,-346.0,889.0,12:24:36.213507
-15.0,-594.0,918.0,12:24:36.222933
112.0,-851.0,893.0,12:24:36.233400
66.0,-1025.0,1041.0,12:24:36.242903
-129.0,30.0,463.0,12:24:36.252208
53.0,-421.0,1392.0,12:24:36.262657
-57.0,-1004.0,1512.0,12:24:36.271892
107.0,-747.0,415.0,12:24:36.282384
28.0,-439.0,757.0,12:24:36.291845
-118.0,-788.0,1836.0,12:24:36.302269
116.0,-592.0,576.0,12:24:36.311699
128.0,-77.0,-350.0,12:24:36.322180
48.0,-460.0,1531.0,12:24:36.331474
15.0,-480.0,1422.0,12:24:36.340860
41.0,-318.0,767.0,12:24:36.351333
88.0,-533.0,666.0,12:24:36.360689
99.0,-467.0,967.0,12:24:36.371165
32.0,-469.0,1250.0,12:24:36.380583
-64.0,-247.0,1288.0,12:24:36.391105
-105.0,-520.0,694.0,12:24:36.400564
76.0,-570.0,486.0,12:24:36.409891
55.0,-547.0,703.0,12:24:36.420283
-126.0,-262.0,1256.0,12:24:36.429737
-75.0,-496.0,1569.0,12:24:36.440187
19.0,-741.0,1024.0,12:24:36.449588
-20.0,-504.0,-41.0,12:24:36.460082
74.0,-400.0,444.0,12:24:36.469556
-55.0,-352.0,1165.0,12:24:36.478878
106.0,-759.0,1469.0,12:24:36.489514
3.0,-177.0,-14.0,12:24:36.498793
31.0,-644.0,1230.0,12:24:36.517326
174.0,-1077.0,1888.0,12:24:36.520201
-3.0,-241.0,239.0,12:24:36.528315
-40.0,-386.0,1153.0,12:24:36.538884
175.0,-989.0,1493.0,12:24:36.548239
356.0,-310.0,-498.0,12:24:36.558764
-134.0,212.0,193.0,12:24:36.568158
17.0,-621.0,2047.0,12:24:36.577579
52.0,-639.0,1156.0,12:24:36.587974
20.0,-524.0,568.0,12:24:36.597486
-162.0,-565.0,1312.0,12:24:36.607971
224.0,-659.0,1244.0,12:24:36.617423
61.0,-518.0,854.0,12:24:36.626839
170.0,-434.0,765.0,12:24:36.637336
158.0,-667.0,914.0,12:24:36.646610
32.0,-824.0,782.0,12:24:36.657078
70.0,-172.0,187.0,12:24:36.666506
-116.0,-203.0,815.0,12:24:36.676926
25.0,-508.0,866.0,12:24:36.686405
33.0,-623.0,1121.0,12:24:36.696863
-60.0,-111.0,772.0,12:24:36.706340
-34.0,-643.0,1384.0,12:24:36.715681
-96.0,-663.0,1338.0,12:24:36.726267
-72.0,148.0,323.0,12:24:36.735525
-28.0,-487.0,1514.0,12:24:36.746118
137.0,-608.0,1042.0,12:24:36.755457
133.0,-491.0,775.0,12:24:36.765907
-86.0,-757.0,1599.0,12:24:36.775267
83.0,-401.0,576.0,12:24:36.784712
113.0,-602.0,1086.0,12:24:36.795169
204.0,-771.0,1012.0,12:24:36.804488
131.0,-478.0,377.0,12:24:36.814884
-117.0,-320.0,786.0,12:24:36.824230
112.0,-697.0,1356.0,12:24:36.834603
67.0,-552.0,902.0,12:24:36.844090
95.0,-435.0,308.0,12:24:36.854567
35.0,-629.0,1092.0,12:24:36.863992
95.0,-491.0,865.0,12:24:36.873369
22.0,-181.0,688.0,12:24:36.883993
-34.0,-587.0,1390.0,12:24:36.893247
