1146.0,1
915.0,1
1315.0,1
1901.0,1
1176.0,1
1786.0,1
1862.0,1
1517.0,1
1779.0,1
2851.0,1
1505.0,1
1334.0,1
1799.0,1
2666.0,1
1492.0,1
763.0,1
2251.0,1
2942.0,1
1257.0,1
1254.0,1
1053.0,1
861.0,1
917.0,1
2218.0,1
1092.0,1
912.0,1
1065.0,1
1267.0,1
1798.0,1
1040.0,1
1352.0,1
824.0,1
1179.0,1
1502.0,1
855.0,1
1573.0,1
1803.0,1
1131.0,1
1074.0,1
1250.0,1
1692.0,1
1806.0,1
1713.0,1
1397.0,1
2332.0,1
2313.0,1
1672.0,1
1881.0,1
1578.0,1
1414.0,1
1633.0,1
2001.0,1
1585.0,1
1785.0,1
2931.0,1
1450.0,1
1858.0,1
1205.0,1
1797.0,1
1495.0,1
1206.0,1
1861.0,1
1549.0,1
1268.0,1
1484.0,1
1231.0,1
1801.0,1
1106.0,1
1516.0,1
1667.0,1
1293.0,1
2103.0,1
1122.0,1
1260.0,1
2166.0,1
1317.0,1
1165.0,1
668.0,1
1215.0,1
1465.0,1
2872.0,1
1371.0,1
1214.0,1
1247.0,1
1309.0,1
1288.0,1
1306.0,1
2410.0,1
758.0,1
1922.0,1
2710.0,1
1004.0,1
1099.0,1
3617.0,1
2175.0,1
1280.0,1
1140.0,1
1160.0,1
1624.0,1
1141.0,1
2840.0,1
1709.0,1
1923.0,1
1093.0,1
1474.0,1
1565.0,1
1100.0,1
1662.0,1
1323.0,1
1129.0,1
1242.0,1
1210.0,1
1036.0,1
2155.0,1
2089.0,1
1103.0,1
1283.0,1
1863.0,1
904.0,1
1289.0,1
2963.0,1
2610.0,1
2445.0,1
2568.0,1
1287.0,1
2516.0,1
1873.0,1
1860.0,1
1316.0,1
1439.0,1
1792.0,1
1385.0,1
1048.0,1
1739.0,1
1182.0,1
1452.0,1
1987.0,1
1269.0,1
928.0,1
1564.0,1
1763.0,1
1425.0,1
880.0,1
1601.0,1
1159.0,1
1444.0,1
1135.0,1
1169.0,1
1299.0,1
921.0,1
1661.0,1
2036.0,1
1580.0,1
1921.0,1
1884.0,1
1669.0,1
1253.0,1
1504.0,1
1003.0,1
1123.0,1
1409.0,1
1523.0,1
1380.0,1
1102.0,1
1296.0,1
1117.0,1
1387.0,1
1568.0,1
1167.0,1
1611.0,1
1086.0,1
1365.0,1
870.0,1
1005.0,1
1313.0,1
1041.0,1
1011.0,1
1087.0,1
1136.0,1
989.0,1
1619.0,1
1046.0,1
1793.0,1
1054.0,1
1441.0,1
1201.0,1
1447.0,1
1594.0,1
1402.0,1
1469.0,1
2364.0,1
1359.0,1
1958.0,1
1894.0,1
2038.0,1
1695.0,1
1137.0,1
638.0,1
1655.0,1
1827.0,1
1358.0,1
1466.0,1
1264.0,1
1959.0,1
1249.0,1
1529.0,1
2183.0,1
1496.0,1
1239.0,1
1943.0,1
1324.0,1
3219.0,1
1566.0,1
1609.0,1
1149.0,1
1171.0,1
2180.0,1
1543.0,1
3079.0,1
1075.0,1
1696.0,1
2212.0,1
1451.0,1
1370.0,1
1636.0,1
1363.0,1
2374.0,1
1950.0,1
1983.0,1
1431.0,1
1592.0,1
1918.0,1
1180.0,1
1223.0,1
1741.0,1
1243.0,1
3005.0,1
1207.0,1
1589.0,1
1437.0,1
1259.0,1
1714.0,1
1724.0,1
1644.0,1
2649.0,1
2920.0,1
2289.0,1
1375.0,1
1305.0,1
1814.0,1
1208.0,1
2293.0,1
2076.0,1
1154.0,1
1078.0,1
1033.0,1
1199.0,1
1491.0,1
1911.0,1
2217.0,1
2735.0,1
1237.0,1
1665.0,1
958.0,1
1768.0,1
1508.0,1
1498.0,1
1433.0,1
1694.0,1
938.0,1
1047.0,1
2048.0,1
1355.0,1
1906.0,1
2977.0,1
1540.0,1
1740.0,1
1796.0,1
1659.0,1
2065.0,1
1415.0,1
1226.0,1
1361.0,1
1725.0,1
1156.0,1
3598.0,1
1685.0,1
1438.0,1
1346.0,1
2805.0,1
687.0,1
1374.0,1
963.0,1
949.0,1
1832.0,1
2373.0,1
1746.0,1
1583.0,1
1220.0,1
1277.0,1
5448.0,1
1428.0,1
1935.0,1
2557.0,1
1524.0,1
1138.0,1
1063.0,1
1134.0,1
899.0,1
967.0,1
1503.0,1
1121.0,1
1266.0,1
1977.0,1
1537.0,1
1351.0,1
1723.0,1
934.0,1
1057.0,1
1157.0,1
1043.0,1
2589.0,1
1251.0,1
1743.0,1
1386.0,1
1461.0,1
2127.0,1
1281.0,1
1342.0,1
1389.0,1
2152.0,1
1607.0,1
856.0,1
1077.0,1
1411.0,1
2207.0,1
970.0,1
1932.0,1
1114.0,1
1569.0,1
820.0,1
1614.0,1
2901.0,1
2134.0,1
2014.0,1
944.0,1
1836.0,1
1956.0,1
1457.0,1
1777.0,1
2223.0,1
1483.0,1
1511.0,1
2600.0,1
1988.0,1
1817.0,1
1648.0,1
1304.0,1
1202.0,1
1348.0,1
1417.0,1
1014.0,1
1748.0,1
1867.0,1
1035.0,1
1519.0,1
1668.0,1
872.0,1
937.0,1
2063.0,1
1013.0,1
1153.0,1
985.0,1
1794.0,1
1366.0,1
1927.0,1
1229.0,1
1158.0,1
1272.0,1
990.0,1
863.0,1
1233.0,1
1238.0,1
1097.0,1
1325.0,1
1909.0,1
4528.0,1
875.0,1
1957.0,1
936.0,1
759.0,1
1613.0,1
1384.0,1
1969.0,1
1367.0,1
1006.0,1
1423.0,1
1196.0,1
980.0,1
1200.0,1
1422.0,1
1109.0,2
9.0,2
911.0,2
828.0,2
1010.0,2
2116.0,2
1273.0,2
1227.0,2
781.0,2
1301.0,2
1042.0,2
1151.0,2
968.0,2
941.0,2
1270.0,2
1849.0,2
1039.0,2
996.0,2
1110.0,2
1113.0,2
972.0,2
1139.0,2
732.0,2
837.0,2
842.0,2
930.0,2
854.0,2
1001.0,2
852.0,2
726.0,2
954.0,2
815.0,2
935.0,2
1337.0,2
737.0,2
974.0,2
1319.0,2
1096.0,2
988.0,2
1143.0,2
1382.0,2
1831.0,2
690.0,2
952.0,2
1118.0,2
1056.0,2
1401.0,2
881.0,2
1456.0,2
1166.0,2
2090.0,2
1608.0,2
1045.0,2
1029.0,2
1432.0,2
635.0,2
1326.0,2
1567.0,2
1111.0,2
973.0,2
1084.0,2
1152.0,2
748.0,2
1032.0,2
775.0,2
933.0,2
1069.0,2
1147.0,2
782.0,2
877.0,2
1002.0,2
874.0,2
1108.0,2
734.0,2
1044.0,2
1312.0,2
1192.0,2
1275.0,2
1681.0,2
1847.0,2
1507.0,2
706.0,2
1449.0,2
1112.0,2
961.0,2
1490.0,2
1421.0,2
771.0,2
1354.0,2
1164.0,2
1513.0,2
833.0,2
1228.0,2
1197.0,2
1383.0,2
919.0,2
801.0,2
1590.0,2
2050.0,2
1480.0,2
920.0,2
1072.0,2
957.0,2
942.0,2
1393.0,2
1225.0,2
1561.0,2
838.0,2
1413.0,2
1120.0,2
914.0,2
1222.0,2
793.0,2
998.0,2
1145.0,2
1218.0,2
1150.0,2
1064.0,2
918.0,2
951.0,2
1615.0,2
816.0,2
1189.0,2
1347.0,2
1038.0,2
1467.0,2
982.0,2
929.0,2
962.0,2
926.0,2
1605.0,2
1525.0,2
747.0,2
1235.0,2
3049.0,2
1209.0,2
1172.0,2
798.0,2
1240.0,2
997.0,2
819.0,2
897.0,2
1173.0,2
1221.0,2
1081.0,2
1022.0,2
788.0,2
2007.0,2
1090.0,2
1058.0,2
1308.0,2
1089.0,2
1499.0,2
1345.0,2
943.0,2
1291.0,2
1246.0,2
730.0,2
922.0,2
722.0,2
749.0,2
987.0,2
1420.0,2
1027.0,2
939.0,2
1678.0,2
1653.0,2
1008.0,2
1710.0,2
1350.0,2
1670.0,2
1765.0,2
964.0,2
802.0,2
1095.0,2
1000.0,2
993.0,2
1050.0,2
979.0,2
1341.0,2
1017.0,2
1332.0,2
1419.0,2
1258.0,2
923.0,2
851.0,2
1130.0,2
945.0,2
1390.0,2
1557.0,2
1055.0,2
812.0,2
1198.0,2
5.0,3
678.0,3
616.0,3
676.0,3
975.0,3
655.0,3
699.0,3
529.0,3
1396.0,3
913.0,3
698.0,3
1175.0,3
1128.0,3
1181.0,3
889.0,3
999.0,3
994.0,3
1526.0,3
685.0,3
909.0,3
892.0,3
1426.0,3
689.0,3
1007.0,3
1037.0,3
1485.0,3
900.0,3
1216.0,3
608.0,3
1012.0,3
1083.0,3
742.0,3
924.0,3
1478.0,3
1407.0,3
727.0,3
1255.0,3
882.0,3
978.0,3
1088.0,3
607.0,3
1051.0,3
848.0,3
1161.0,3
702.0,3
1026.0,3
940.0,3
1015.0,3
946.0,3
950.0,3
659.0,3
612.0,3
1079.0,3
761.0,3
1091.0,3
599.0,3
682.0,3
1162.0,3
1211.0,3
1232.0,3
728.0,3
743.0,3
955.0,3
1292.0,3
800.0,3
1034.0,3
1271.0,3
744.0,3
492.0,3
976.0,3
651.0,3
864.0,3
750.0,3
832.0,3
991.0,3
808.0,3
843.0,3
1101.0,3
857.0,3
780.0,3
740.0,3
745.0,3
925.0,3
908.0,3
1286.0,3
1547.0,3
845.0,3
1060.0,3
984.0,3
1408.0,3
1756.0,3
1282.0,3
1148.0,3
1377.0,3
932.0,3
822.0,3
1481.0,3
835.0,3
1193.0,3
13.0,4
16.0,4
704.0,4
550.0,4
770.0,4
977.0,4
807.0,4
871.0,4
902.0,4
1098.0,4
1025.0,4
787.0,4
772.0,4
969.0,4
821.0,4
752.0,4
739.0,4
1062.0,4
1068.0,4
519.0,4
581.0,4
768.0,4
809.0,4
1019.0,4
910.0,4
849.0,4
