471,2077,19:01:06.744794
477,2079,19:01:06.755839
476,2075,19:01:06.768497
475,2082,19:01:06.775265
473,2079,19:01:06.786254
478,2082,19:01:06.797277
470,2081,19:01:06.806016
474,2079,19:01:06.816021
477,2075,19:01:06.826232
480,2077,19:01:06.836430
469,2083,19:01:06.846592
474,2079,19:01:06.857326
474,2076,19:01:06.868410
476,2076,19:01:06.878414
478,2077,19:01:06.886886
470,2078,19:01:06.898451
477,2077,19:01:06.907918
474,2081,19:01:06.917371
475,2073,19:01:06.927718
476,2075,19:01:06.938271
474,2081,19:01:06.951643
474,2078,19:01:06.963722
475,2078,19:01:06.976582
473,2082,19:01:06.988464
476,2084,19:01:06.998624
473,2083,19:01:07.009224
477,2079,19:01:07.019565
473,2082,19:01:07.029641
478,2079,19:01:07.039869
484,2088,19:01:07.049252
478,2088,19:01:07.059588
478,2082,19:01:07.069553
480,2077,19:01:07.079905
472,2081,19:01:07.089844
476,2085,19:01:07.100489
476,2079,19:01:07.110149
476,2079,19:01:07.120545
476,2084,19:01:07.130492
472,2079,19:01:07.144684
477,2081,19:01:07.151623
473,2077,19:01:07.161383
473,2079,19:01:07.171526
475,2074,19:01:07.186839
475,2081,19:01:07.200976
477,2079,19:01:07.211730
479,2084,19:01:07.223312
476,2083,19:01:07.232703
470,2079,19:01:07.242758
477,2082,19:01:07.252355
474,2078,19:01:07.262593
477,2075,19:01:07.273296
477,2082,19:01:07.283653
475,2080,19:01:07.293001
475,2080,19:01:07.304047
475,2082,19:01:07.313864
473,2080,19:01:07.325715
481,2080,19:01:07.334427
479,2080,19:01:07.344479
476,2085,19:01:07.354494
478,2083,19:01:07.363907
480,2081,19:01:07.374154
474,2083,19:01:07.384555
476,2074,19:01:07.394703
481,2080,19:01:07.404833
474,2072,19:01:07.414797
474,2075,19:01:07.425226
476,2081,19:01:07.443455
475,2074,19:01:07.472744
472,2080,19:01:07.475873
474,2078,19:01:07.485893
474,2080,19:01:07.503291
474,2078,19:01:07.506189
472,2080,19:01:07.516830
472,2083,19:01:07.526426
477,2079,19:01:07.536606
481,2084,19:01:07.546752
477,2092,19:01:07.556869
476,2085,19:01:07.567040
474,2074,19:01:07.577090
474,2084,19:01:07.587828
475,2070,19:01:07.598145
475,2083,19:01:07.611093
475,2080,19:01:07.618026
474,2079,19:01:07.630347
478,2083,19:01:07.639005
475,2080,19:01:07.652931
475,2078,19:01:07.662298
475,2081,19:01:07.668839
475,2084,19:01:07.680296
473,2070,19:01:07.689229
474,2078,19:01:07.700689
476,2079,19:01:07.709084
479,2076,19:01:07.720159
479,2078,19:01:07.731101
476,2082,19:01:07.739650
477,2079,19:01:07.751144
474,2079,19:01:07.760196
475,2080,19:01:07.769983
481,2081,19:01:07.782076
478,2078,19:01:07.790916
478,2078,19:01:07.800750
474,2078,19:01:07.811719
478,2077,19:01:07.821246
477,2085,19:01:07.833444
478,2081,19:01:07.841175
471,2075,19:01:07.852841
472,2079,19:01:07.861683
473,2077,19:01:07.873132
473,2084,19:01:07.881845
474,2077,19:01:07.893977
476,2076,19:01:07.904349
476,2083,19:01:07.912155
474,2078,19:01:07.925022
474,2075,19:01:07.934898
472,2085,19:01:07.943531
477,2078,19:01:07.953506
477,2086,19:01:07.964976
479,2074,19:01:07.974451
477,2080,19:01:07.984005
483,2076,19:01:07.994131
475,2080,19:01:08.005859
475,2077,19:01:08.014159
478,2079,19:01:08.023758
475,2073,19:01:08.035365
478,2074,19:01:08.044678
478,2081,19:01:08.055945
473,2082,19:01:08.064653
473,2083,19:01:08.075821
475,2080,19:01:08.085066
475,2073,19:01:08.097073
475,2078,19:01:08.105568
478,2079,19:01:08.115400
478,2086,19:01:08.126269
478,2081,19:01:08.135728
471,2074,19:01:08.147120
471,2081,19:01:08.155968
473,2077,19:01:08.167054
477,2079,19:01:08.176300
478,2071,19:01:08.186155
473,2078,19:01:08.197398
479,2082,19:01:08.206618
479,2077,19:01:08.216863
477,2076,19:01:08.227757
481,2078,19:01:08.237307
480,2078,19:01:08.248268
477,2080,19:01:08.257524
481,2083,19:01:08.268402
475,2072,19:01:08.277795
476,2087,19:01:08.287616
476,2083,19:01:08.302759
477,2079,19:01:08.311553
477,2085,19:01:08.322799
473,2078,19:01:08.328223
476,2079,19:01:08.340050
475,2083,19:01:08.349744
476,2077,19:01:08.358730
476,2077,19:01:08.368860
481,2080,19:01:08.379187
479,2080,19:01:08.390198
479,2082,19:01:08.400979
479,2078,19:01:08.410009
473,2081,19:01:08.419802
474,2072,19:01:08.430822
478,2076,19:01:08.439958
478,2076,19:01:08.450333
479,2079,19:01:08.461463
474,2072,19:01:08.470838
474,2072,19:01:08.490644
477,2077,19:01:08.506934
477,2076,19:01:08.514600
481,2078,19:01:08.527600
484,2081,19:01:08.531330
481,2079,19:01:08.542296
477,2080,19:01:08.551715
476,2083,19:01:08.561735
477,2075,19:01:08.571911
474,2081,19:01:08.582152
477,2080,19:01:08.592185
472,2077,19:01:08.603003
475,2076,19:01:08.612559
476,2079,19:01:08.623249
479,2076,19:01:08.632819
479,2084,19:01:08.642892
481,2077,19:01:08.653320
475,2079,19:01:08.663497
475,2080,19:01:08.674256
473,2080,19:01:08.691863
476,2080,19:01:08.714552
475,2076,19:01:08.734135
478,2075,19:01:08.744446
470,2079,19:01:08.754510
474,2082,19:01:08.766329
480,2071,19:01:08.781836
480,2083,19:01:08.785485
475,2078,19:01:08.795153
479,2074,19:01:08.813787
480,2076,19:01:08.833268
482,2079,19:01:08.835822
477,2088,19:01:08.846452
482,2077,19:01:08.856059
481,2074,19:01:08.868488
476,2078,19:01:08.876405
477,2077,19:01:08.893302
475,2075,19:01:08.896774
474,2077,19:01:08.907304
479,2077,19:01:08.917315
482,2072,19:01:08.929972
482,2076,19:01:08.941453
477,2075,19:01:08.948885
474,2073,19:01:08.960329
475,2075,19:01:08.968803
481,2079,19:01:08.985396
478,2078,19:01:08.987923
476,2080,19:01:08.998216
477,2074,19:01:09.014995
480,2078,19:01:09.023317
477,2074,19:01:09.028533
476,2073,19:01:09.043388
474,2070,19:01:09.048933
477,2080,19:01:09.059863
474,2078,19:01:09.069229
475,2074,19:01:09.079867
479,2075,19:01:09.089475
473,2076,19:01:09.102852
477,2077,19:01:09.118842
480,2077,19:01:09.130199
481,2073,19:01:09.140831
480,2075,19:01:09.151162
477,2077,19:01:09.161403
478,2074,19:01:09.181573
474,2081,19:01:09.201497
477,2081,19:01:09.222337
480,2074,19:01:09.242081
479,2071,19:01:09.262782
475,2081,19:01:09.282605
482,2078,19:01:09.302756
483,2081,19:01:09.321779
474,2080,19:01:09.333057
472,2074,19:01:09.343790
481,2080,19:01:09.353478
479,2074,19:01:09.363845
482,2077,19:01:09.373922
482,2077,19:01:09.384038
479,2076,19:01:09.394026
476,2072,19:01:09.404075
476,2072,19:01:09.414244
474,2075,19:01:09.424720
478,2075,19:01:09.438758
479,2074,19:01:09.451662
475,2070,19:01:09.458735
475,2075,19:01:09.465820
477,2075,19:01:09.480657
480,2078,19:01:09.492927
479,2076,19:01:09.496084
479,2073,19:01:09.506309
477,2076,19:01:09.515921
479,2079,19:01:09.526129
481,2076,19:01:09.536754
475,2078,19:01:09.546293
478,2076,19:01:09.557005
477,2076,19:01:09.567103
478,2078,19:01:09.580654
471,2071,19:01:09.592034
480,2076,19:01:09.601307
480,2072,19:01:09.607394
476,2070,19:01:09.623526
474,2080,19:01:09.631364
475,2080,19:01:09.637662
475,2074,19:01:09.647813
476,2077,19:01:09.658134
476,2075,19:01:09.672334
481,2071,19:01:09.678859
480,2072,19:01:09.691167
475,2082,19:01:09.703584
475,2077,19:01:09.713706
472,2075,19:01:09.719555
477,2079,19:01:09.730090
477,2076,19:01:09.739077
478,2071,19:01:09.749742
477,2070,19:01:09.759532
479,2071,19:01:09.780267
480,2075,19:01:09.799064
474,2079,19:01:09.812475
475,2072,19:01:09.836009
480,2074,19:01:09.853782
472,2078,19:01:09.869445
480,2068,19:01:09.872670
479,2074,19:01:09.881422
474,2081,19:01:09.892942
478,2072,19:01:09.907926
479,2073,19:01:09.922665
482,2074,19:01:09.943125
473,2076,19:01:09.963323
478,2078,19:01:09.983557
475,2071,19:01:09.997177
473,2072,19:01:10.002939
480,2069,19:01:10.033859
478,2074,19:01:10.058822
478,2072,19:01:10.068803
472,2074,19:01:10.083644
478,2074,19:01:10.111123
477,2073,19:01:10.117635
478,2067,19:01:10.135541
479,2071,19:01:10.145373
479,2071,19:01:10.162375
479,2074,19:01:10.172690
479,2076,19:01:10.182823
479,2072,19:01:10.217208
471,2077,19:01:10.234063
473,2070,19:01:10.237709
478,2070,19:01:10.261726
473,2071,19:01:10.281507
469,2075,19:01:10.314275
472,2074,19:01:10.329936
469,2079,19:01:10.338583
470,2069,19:01:10.348759
471,2077,19:01:10.358933
471,2073,19:01:10.369077
471,2075,19:01:10.379604
469,2072,19:01:10.388739
473,2068,19:01:10.398772
471,2072,19:01:10.411070
473,2075,19:01:10.440046
472,2071,19:01:10.459961
470,2074,19:01:10.476070
474,2077,19:01:10.480184
474,2075,19:01:10.502323
475,2070,19:01:10.519889
473,2073,19:01:10.533725
467,2078,19:01:10.542373
467,2065,19:01:10.563740
471,2072,19:01:10.586647
473,2074,19:01:10.594689
476,2073,19:01:10.606602
470,2078,19:01:10.612891
473,2075,19:01:10.630546
471,2072,19:01:10.643128
475,2083,19:01:10.652839
475,2075,19:01:10.663433
474,2069,19:01:10.673450
473,2077,19:01:10.683042
471,2075,19:01:10.698016
473,2075,19:01:10.710980
467,2072,19:01:10.713714
470,2072,19:01:10.723773
470,2075,19:01:10.733662
468,2072,19:01:10.744632
466,2075,19:01:10.756879
470,2079,19:01:10.771596
471,2074,19:01:10.774217
470,2070,19:01:10.785154
476,2072,19:01:10.801679
470,2072,19:01:10.805086
474,2073,19:01:10.814912
471,2074,19:01:10.831310
474,2074,19:01:10.835452
467,2073,19:01:10.852629
472,2069,19:01:10.855753
465,2076,19:01:10.865707
471,2072,19:01:10.875763
474,2073,19:01:10.886030
474,2072,19:01:10.896067
474,2078,19:01:10.906240
468,2065,19:01:10.916352
474,2067,19:01:10.927128
472,2076,19:01:10.937221
473,2068,19:01:10.947406
471,2073,19:01:10.957875
472,2074,19:01:10.967834
470,2074,19:01:10.981634
471,2076,19:01:10.991501
468,2074,19:01:10.998189
469,2073,19:01:11.008834
470,2074,19:01:11.028013
470,2075,19:01:11.038724
471,2077,19:01:11.048424
476,2075,19:01:11.058999
471,2077,19:01:11.069249
471,2072,19:01:11.078784
472,2072,19:01:11.089590
467,2075,19:01:11.099755
473,2070,19:01:11.109219
469,2071,19:01:11.119400
472,2075,19:01:11.129598
469,2076,19:01:11.140257
469,2070,19:01:11.149882
473,2068,19:01:11.160534
473,2071,19:01:11.170081
473,2077,19:01:11.181610
470,2073,19:01:11.190436
474,2068,19:01:11.201228
474,2062,19:01:11.212938
471,2077,19:01:11.229881
474,2074,19:01:11.241214
470,2074,19:01:11.257516
473,2070,19:01:11.261612
467,2072,19:01:11.280986
473,2076,19:01:11.292773
470,2076,19:01:11.308015
470,2074,19:01:11.312236
470,2073,19:01:11.326275
470,2074,19:01:11.341251
471,2071,19:01:11.355568
471,2072,19:01:11.367505
478,2070,19:01:11.373644
475,2072,19:01:11.385910
470,2070,19:01:11.393441
473,2070,19:01:11.411872
470,2069,19:01:11.421730
471,2070,19:01:11.444070
469,2073,19:01:11.454169
467,2073,19:01:11.464643
468,2072,19:01:11.475177
472,2071,19:01:11.484818
468,2079,19:01:11.495063
470,2072,19:01:11.511244
470,2076,19:01:11.515280
472,2072,19:01:11.531718
472,2074,19:01:11.535428
472,2074,19:01:11.553889
473,2070,19:01:11.556330
474,2066,19:01:11.565975
473,2073,19:01:11.576664
466,2068,19:01:11.586142
469,2072,19:01:11.596424
474,2072,19:01:11.606489
469,2069,19:01:11.616651
474,2070,19:01:11.627367
474,2077,19:01:11.636803
469,2076,19:01:11.647005
475,2079,19:01:11.657128
471,2074,19:01:11.667313
475,2067,19:01:11.678158
472,2074,19:01:11.688191
472,2072,19:01:11.698360
472,2067,19:01:11.708682
473,2076,19:01:11.718578
478,2073,19:01:11.728585
469,2073,19:01:11.743324
469,2075,19:01:11.753269
471,2072,19:01:11.762861
473,2070,19:01:11.772710
473,2065,19:01:11.778998
472,2073,19:01:11.790253
473,2067,19:01:11.799316
469,2072,19:01:11.810660
471,2072,19:01:11.830221
475,2071,19:01:11.850750
473,2074,19:01:11.870320
471,2071,19:01:11.891511
474,2074,19:01:11.910965
473,2072,19:01:11.931995
469,2069,19:01:11.950380
475,2070,19:01:11.972680
472,2069,19:01:11.986679
474,2068,19:01:11.998284
473,2069,19:01:12.007199
469,2070,19:01:12.017529
471,2061,19:01:12.026242
472,2072,19:01:12.032984
474,2072,19:01:12.043898
478,2070,19:01:12.056178
472,2069,19:01:12.068896
473,2076,19:01:12.083635
471,2071,19:01:12.105820
469,2062,19:01:12.121315
469,2072,19:01:12.125742
470,2066,19:01:12.141563
475,2068,19:01:12.157233
469,2074,19:01:12.164686
475,2074,19:01:12.174715
477,2072,19:01:12.184887
470,2067,19:01:12.201326
473,2071,19:01:12.205479
477,2072,19:01:12.215567
473,2073,19:01:12.225585
476,2067,19:01:12.240066
472,2072,19:01:12.252928
472,2075,19:01:12.255836
472,2070,19:01:12.271587
472,2069,19:01:12.308145
472,2070,19:01:12.319281
473,2069,19:01:12.339917
475,2062,19:01:12.354150
474,2065,19:01:12.364285
474,2072,19:01:12.373310
474,2071,19:01:12.383188
473,2072,19:01:12.388640
471,2067,19:01:12.401909
474,2068,19:01:12.413348
476,2074,19:01:12.418363
473,2074,19:01:12.441690
475,2073,19:01:12.449916
477,2067,19:01:12.459509
473,2073,19:01:12.469735
470,2070,19:01:12.479272
470,2068,19:01:12.498367
474,2071,19:01:12.519558
477,2071,19:01:12.531066
470,2063,19:01:12.543348
473,2072,19:01:12.550451
472,2067,19:01:12.560536
473,2071,19:01:12.571279
477,2074,19:01:12.582580
474,2075,19:01:12.591413
470,2073,19:01:12.604957
471,2066,19:01:12.612357
475,2073,19:01:12.622404
473,2068,19:01:12.631566
473,2061,19:01:12.642472
474,2065,19:01:12.661839
467,2073,19:01:12.672016
467,2069,19:01:12.687801
472,2066,19:01:12.702982
469,2073,19:01:12.723612
472,2066,19:01:12.743613
475,2067,19:01:12.762787
476,2070,19:01:12.773492
473,2070,19:01:12.784556
473,2068,19:01:12.793774
473,2074,19:01:12.803870
471,2072,19:01:12.814726
469,2073,19:01:12.832180
471,2061,19:01:12.835374
478,2064,19:01:12.851439
472,2062,19:01:12.855408
472,2061,19:01:12.864803
472,2066,19:01:12.875632
473,2073,19:01:12.892819
474,2069,19:01:12.895634
472,2070,19:01:12.905982
475,2067,19:01:12.921610
476,2064,19:01:12.925854
478,2067,19:01:12.938835
473,2070,19:01:12.946687
470,2068,19:01:12.962822
472,2067,19:01:12.966317
472,2071,19:01:12.977012
472,2070,19:01:12.987251
476,2067,19:01:12.997114
475,2074,19:01:13.006786
472,2064,19:01:13.021439
472,2067,19:01:13.032155
467,2067,19:01:13.043328
471,2072,19:01:13.051764
473,2068,19:01:13.057621
473,2067,19:01:13.067976
475,2077,19:01:13.081868
468,2070,19:01:13.089277
478,2073,19:01:13.098365
478,2066,19:01:13.116933
472,2073,19:01:13.138732
475,2071,19:01:13.150225
472,2075,19:01:13.166564
472,2072,19:01:13.174458
474,2073,19:01:13.184019
472,2060,19:01:13.192791
470,2066,19:01:13.203761
474,2066,19:01:13.212704
474,2071,19:01:13.224845
478,2067,19:01:13.233495
478,2067,19:01:13.241147
475,2071,19:01:13.250974
477,2064,19:01:13.265716
479,2072,19:01:13.271079
478,2063,19:01:13.284281
470,2074,19:01:13.292583
470,2067,19:01:13.303872
474,2064,19:01:13.318987
477,2068,19:01:13.323630
475,2066,19:01:13.336016
471,2070,19:01:13.342831
474,2070,19:01:13.358302
476,2065,19:01:13.372765
479,2069,19:01:13.391494
474,2070,19:01:13.402890
472,2070,19:01:13.413459
470,2070,19:01:13.422969
475,2075,19:01:13.433561
475,2073,19:01:13.443286
479,2061,19:01:13.454229
474,2070,19:01:13.463486
474,2068,19:01:13.473850
475,2068,19:01:13.483768
473,2073,19:01:13.493982
469,2067,19:01:13.504057
476,2071,19:01:13.515017
477,2064,19:01:13.533728
473,2070,19:01:13.544595
473,2073,19:01:13.555734
475,2065,19:01:13.571712
474,2072,19:01:13.575158
474,2069,19:01:13.589616
469,2072,19:01:13.603419
475,2063,19:01:13.605860
475,2066,19:01:13.616297
476,2065,19:01:13.626863
474,2067,19:01:13.636550
478,2071,19:01:13.646718
474,2066,19:01:13.656260
476,2070,19:01:13.667025
476,2070,19:01:13.676591
476,2059,19:01:13.687406
476,2068,19:01:13.697504
476,2068,19:01:13.707639
476,2067,19:01:13.717784
473,2072,19:01:13.727961
470,2068,19:01:13.737472
479,2073,19:01:13.748197
478,2063,19:01:13.758325
472,2067,19:01:13.768498
473,2068,19:01:13.778680
481,2070,19:01:13.788260
481,2069,19:01:13.798470
487,2066,19:01:13.808587
474,2071,19:01:13.819320
476,2065,19:01:13.828867
475,2073,19:01:13.838968
475,2062,19:01:13.849159
474,2059,19:01:13.859321
476,2066,19:01:13.869460
478,2069,19:01:13.879628
476,2069,19:01:13.889712
475,2066,19:01:13.899775
476,2065,19:01:13.910034
475,2062,19:01:13.921072
480,2069,19:01:13.930925
476,2071,19:01:13.941432
474,2072,19:01:13.950991
474,2063,19:01:13.961386
474,2070,19:01:13.971495
474,2065,19:01:13.981724
478,2071,19:01:13.991884
478,2066,19:01:14.002040
473,2068,19:01:14.012754
476,2067,19:01:14.025692
476,2060,19:01:14.034472
470,2067,19:01:14.042571
475,2066,19:01:14.053028
475,2064,19:01:14.062249
477,2069,19:01:14.073314
476,2064,19:01:14.083461
476,2069,19:01:14.093276
473,2069,19:01:14.102803
473,2068,19:01:14.113486
476,2066,19:01:14.123534
471,2071,19:01:14.133963
470,2065,19:01:14.151522
472,2065,19:01:14.174149
478,2070,19:01:14.183898
478,2067,19:01:14.193984
479,2065,19:01:14.204490
479,2066,19:01:14.214488
477,2064,19:01:14.233257
474,2068,19:01:14.244726
475,2061,19:01:14.255769
478,2069,19:01:14.272782
476,2072,19:01:14.275920
476,2069,19:01:14.285418
476,2065,19:01:14.303506
476,2069,19:01:14.305958
476,2067,19:01:14.316481
474,2071,19:01:14.326047
474,2065,19:01:14.336675
470,2064,19:01:14.346363
475,2067,19:01:14.356965
476,2064,19:01:14.366626
473,2071,19:01:14.377381
473,2061,19:01:14.386926
472,2063,19:01:14.397098
473,2065,19:01:14.407144
475,2070,19:01:14.417986
475,2064,19:01:14.427531
474,2059,19:01:14.438291
468,2071,19:01:14.448309
475,2064,19:01:14.457912
