148.0,-373.0,883.0,11:48:55.080953
-129.0,-666.0,1215.0,11:48:55.085718
145.0,-630.0,803.0,11:48:55.095028
15.0,-658.0,969.0,11:48:55.105429
-122.0,-533.0,944.0,11:48:55.114759
123.0,-512.0,979.0,11:48:55.125455
-32.0,-507.0,839.0,11:48:55.134767
239.0,-779.0,903.0,11:48:55.144192
-123.0,-710.0,883.0,11:48:55.154677
112.0,-585.0,664.0,11:48:55.164139
38.0,-196.0,343.0,11:48:55.174697
-64.0,-302.0,1142.0,11:48:55.184097
-32.0,-466.0,977.0,11:48:55.193356
53.0,-210.0,120.0,11:48:55.203969
18.0,-216.0,648.0,11:48:55.213197
-43.0,-351.0,1109.0,11:48:55.223714
60.0,-605.0,1316.0,11:48:55.233144
-61.0,-640.0,1335.0,11:48:55.243634
166.0,-857.0,1134.0,11:48:55.253104
40.0,-1161.0,1259.0,11:48:55.262420
5.0,-820.0,1373.0,11:48:55.272977
-66.0,-547.0,1281.0,11:48:55.282417
-115.0,-198.0,969.0,11:48:55.292844
-33.0,-318.0,619.0,11:48:55.302279
-78.0,-473.0,460.0,11:48:55.311678
47.0,-457.0,855.0,11:48:55.322322
-43.0,-469.0,1171.0,11:48:55.331601
216.0,-548.0,926.0,11:48:55.342050
8.0,-634.0,984.0,11:48:55.353703
99.0,-708.0,854.0,11:48:55.361434
195.0,-805.0,769.0,11:48:55.370888
-8.0,-491.0,956.0,11:48:55.381285
5.0,-374.0,925.0,11:48:55.390716
-40.0,-489.0,728.0,11:48:55.400080
32.0,-371.0,726.0,11:48:55.410718
-8.0,-467.0,909.0,11:48:55.419965
15.0,-325.0,837.0,11:48:55.430463
99.0,-489.0,673.0,11:48:55.439749
-31.0,-440.0,1004.0,11:48:55.450340
91.0,-480.0,1034.0,11:48:55.459702
-11.0,-365.0,746.0,11:48:55.469028
54.0,-427.0,983.0,11:48:55.479552
-123.0,-634.0,938.0,11:48:55.488944
84.0,-795.0,704.0,11:48:55.499558
