-177.0,-410.0,1180.0,11:53:53.552992
5.0,-513.0,839.0,11:53:53.558958
-41.0,-466.0,928.0,11:53:53.568193
-2.0,-540.0,1049.0,11:53:53.578838
-129.0,-433.0,846.0,11:53:53.588183
153.0,-502.0,828.0,11:53:53.597643
-3.0,-396.0,1115.0,11:53:53.608067
-69.0,-454.0,810.0,11:53:53.617535
109.0,-490.0,611.0,11:53:53.628023
20.0,-438.0,1035.0,11:53:53.637438
-38.0,-366.0,1000.0,11:53:53.647857
-4.0,-447.0,883.0,11:53:53.657286
36.0,-571.0,1006.0,11:53:53.666568
209.0,-533.0,712.0,11:53:53.677003
-12.0,-410.0,884.0,11:53:53.686525
105.0,-454.0,895.0,11:53:53.697017
-37.0,-438.0,920.0,11:53:53.706385
108.0,-610.0,717.0,11:53:53.724392
14.0,-479.0,817.0,11:53:53.727046
89.0,-411.0,965.0,11:53:53.736534
-160.0,-455.0,970.0,11:53:53.745777
97.0,-461.0,808.0,11:53:53.755322
80.0,-508.0,1012.0,11:53:53.765824
130.0,-504.0,990.0,11:53:53.775170
78.0,-385.0,981.0,11:53:53.785654
-200.0,-442.0,994.0,11:53:53.794987
-52.0,-489.0,1085.0,11:53:53.805370
106.0,-614.0,933.0,11:53:53.814897
93.0,-436.0,819.0,11:53:53.824244
214.0,-565.0,1072.0,11:53:53.834737
-24.0,-573.0,1143.0,11:53:53.844035
196.0,-467.0,795.0,11:53:53.854605
80.0,-638.0,794.0,11:53:53.863959
176.0,-512.0,887.0,11:53:53.874369
112.0,-567.0,837.0,11:53:53.883788
-36.0,-537.0,980.0,11:53:53.894202
-8.0,-487.0,894.0,11:53:53.903536
308.0,-536.0,813.0,11:53:53.913021
141.0,-686.0,883.0,11:53:53.923549
32.0,-384.0,784.0,11:53:53.932855
220.0,-573.0,812.0,11:53:53.943296
-67.0,-455.0,947.0,11:53:53.952590
54.0,-452.0,893.0,11:53:53.963143
-42.0,-710.0,931.0,11:53:53.972388
111.0,-370.0,841.0,11:53:53.983059
-34.0,-514.0,762.0,11:53:53.992377
-154.0,-624.0,1190.0,11:53:54.001957
46.0,-572.0,883.0,11:53:54.012465
-105.0,-417.0,710.0,11:53:54.021847
-126.0,-351.0,1069.0,11:53:54.031315
