156.0,-669.0,713.0,14:02:00.180205
2.0,-657.0,1044.0,14:02:00.189210
-13.0,-615.0,879.0,14:02:00.193936
139.0,-250.0,269.0,14:02:00.204473
-259.0,-370.0,915.0,14:02:00.213765
0.0,-451.0,1156.0,14:02:00.223280
14.0,-555.0,795.0,14:02:00.233659
0.0,-580.0,911.0,14:02:00.243094
177.0,-489.0,944.0,14:02:00.253674
41.0,-622.0,1070.0,14:02:00.263081
198.0,-525.0,907.0,14:02:00.279166
93.0,-676.0,1134.0,14:02:00.282945
-46.0,-549.0,578.0,14:02:00.292483
39.0,-479.0,822.0,14:02:00.302958
-23.0,-635.0,1305.0,14:02:00.312716
18.0,-709.0,968.0,14:02:00.322051
103.0,-604.0,717.0,14:02:00.332497
-56.0,-533.0,831.0,14:02:00.341774
120.0,-334.0,571.0,14:02:00.352434
-106.0,-250.0,881.0,14:02:00.361696
-14.0,-562.0,1252.0,14:02:00.372238
1.0,-355.0,590.0,14:02:00.381585
-15.0,-322.0,686.0,14:02:00.391060
-93.0,-430.0,1363.0,14:02:00.401572
-73.0,-575.0,1197.0,14:02:00.410904
78.0,-680.0,887.0,14:02:00.421525
103.0,-435.0,789.0,14:02:00.430872
-41.0,-581.0,959.0,14:02:00.440202
-35.0,-597.0,1010.0,14:02:00.450703
97.0,-588.0,784.0,14:02:00.460157
-52.0,-468.0,619.0,14:02:00.470703
54.0,-508.0,887.0,14:02:00.480214
-26.0,-554.0,1292.0,14:02:00.489554
33.0,-726.0,1217.0,14:02:00.500233
-33.0,-630.0,835.0,14:02:00.509548
3.0,-640.0,799.0,14:02:00.519041
138.0,-196.0,780.0,14:02:00.529472
-60.0,-397.0,1202.0,14:02:00.538940
35.0,-513.0,840.0,14:02:00.549448
56.0,-514.0,460.0,14:02:00.558915
-82.0,-499.0,1345.0,14:02:00.578563
-6.0,-455.0,1109.0,14:02:00.589099
-28.0,-731.0,1209.0,14:02:00.598470
199.0,-502.0,448.0,14:02:00.607921
6.0,-381.0,620.0,14:02:00.618550
-51.0,-233.0,857.0,14:02:00.627966
23.0,-450.0,1100.0,14:02:00.638459
69.0,-510.0,727.0,14:02:00.647866
45.0,-694.0,1198.0,14:02:00.657232
65.0,-611.0,918.0,14:02:00.667740
29.0,-544.0,1052.0,14:02:00.681558
96.0,-601.0,1181.0,14:02:00.686681
