99.0,-635.0,1269.0,12:29:38.155137
146.0,-720.0,1124.0,12:29:38.162609
46.0,-551.0,707.0,12:29:38.171979
56.0,-350.0,1092.0,12:29:38.182415
20.0,-425.0,768.0,12:29:38.191814
67.0,-397.0,775.0,12:29:38.202310
-199.0,-248.0,1162.0,12:29:38.211655
-69.0,-346.0,957.0,12:29:38.222203
-5.0,-353.0,866.0,12:29:38.231589
-13.0,-423.0,1001.0,12:29:38.241076
225.0,-684.0,739.0,12:29:38.251657
154.0,-597.0,1077.0,12:29:38.261034
169.0,-469.0,1203.0,12:29:38.271463
-96.0,-466.0,909.0,12:29:38.280751
55.0,-636.0,993.0,12:29:38.290173
190.0,-687.0,1177.0,12:29:38.300681
111.0,-345.0,462.0,12:29:38.310080
64.0,-669.0,897.0,12:29:38.320552
-81.0,-402.0,1048.0,12:29:38.330027
88.0,-849.0,747.0,12:29:38.340453
132.0,-565.0,655.0,12:29:38.349783
-281.0,-216.0,1055.0,12:29:38.360246
4.0,-427.0,1007.0,12:29:38.369672
-100.0,-651.0,623.0,12:29:38.378986
60.0,-776.0,1045.0,12:29:38.389474
92.0,-513.0,700.0,12:29:38.398864
46.0,-432.0,722.0,12:29:38.409403
157.0,-396.0,1324.0,12:29:38.418645
-174.0,-372.0,1135.0,12:29:38.429166
52.0,-271.0,594.0,12:29:38.438444
-236.0,-231.0,803.0,12:29:38.447866
56.0,-308.0,1328.0,12:29:38.458332
132.0,-636.0,1091.0,12:29:38.467753
123.0,-860.0,988.0,12:29:38.486050
133.0,-766.0,1166.0,12:29:38.487479
61.0,-704.0,834.0,12:29:38.497716
83.0,-519.0,713.0,12:29:38.508107
-54.0,-506.0,1159.0,12:29:38.517534
15.0,-559.0,796.0,12:29:38.526815
76.0,-441.0,321.0,12:29:38.537334
-49.0,-415.0,682.0,12:29:38.546702
3.0,-537.0,1422.0,12:29:38.557158
72.0,-502.0,929.0,12:29:38.566575
29.0,-177.0,368.0,12:29:38.577083
124.0,-624.0,1418.0,12:29:38.586519
108.0,-745.0,731.0,12:29:38.595821
285.0,-287.0,178.0,12:29:38.606347
-127.0,-126.0,1218.0,12:29:38.615826
36.0,-455.0,1359.0,12:29:38.626447
5.0,-405.0,744.0,12:29:38.635714
-136.0,-328.0,879.0,12:29:38.645183
58.0,-565.0,1096.0,12:29:38.655735
44.0,-681.0,1146.0,12:29:38.665073
80.0,-419.0,727.0,12:29:38.674470
100.0,-614.0,1219.0,12:29:38.684984
103.0,-591.0,1202.0,12:29:38.694403
91.0,-472.0,642.0,12:29:38.704873
93.0,-521.0,669.0,12:29:38.714202
89.0,-541.0,1226.0,12:29:38.724767
