464,4266,11:48:54.031143
464,4267,11:48:54.036805
465,4390,11:48:54.047242
463,4329,11:48:54.056550
463,4332,11:48:54.066942
463,4295,11:48:54.076378
458,4121,11:48:54.086680
459,4137,11:48:54.096119
459,3852,11:48:54.107694
459,4080,11:48:54.117211
458,4264,11:48:54.126730
459,4366,11:48:54.137884
458,4315,11:48:54.155697
453,4210,11:48:54.167981
452,4084,11:48:54.176915
453,4434,11:48:54.188132
451,4408,11:48:54.198126
451,4233,11:48:54.207395
448,4338,11:48:54.217805
451,4280,11:48:54.227345
448,4249,11:48:54.238067
447,4182,11:48:54.247336
447,4066,11:48:54.259081
449,4185,11:48:54.268389
447,4296,11:48:54.279192
449,4218,11:48:54.289477
447,4180,11:48:54.299092
445,4166,11:48:54.309580
446,4364,11:48:54.319631
445,4166,11:48:54.328375
445,4534,11:48:54.339860
450,4094,11:48:54.349487
451,4461,11:48:54.358849
454,4468,11:48:54.370106
453,4317,11:48:54.381355
450,4024,11:48:54.389143
448,4198,11:48:54.398724
453,4254,11:48:54.410234
453,4464,11:48:54.420357
455,4460,11:48:54.430171
456,4206,11:48:54.439609
460,4435,11:48:54.448999
461,4249,11:48:54.460369
461,4216,11:48:54.469046
459,4291,11:48:54.479367
459,4321,11:48:54.490589
460,4155,11:48:54.500661
460,4174,11:48:54.511268
460,4535,11:48:54.520796
458,4470,11:48:54.530639
457,4320,11:48:54.541057
457,4244,11:48:54.557073
456,4480,11:48:54.570850
452,4382,11:48:54.580236
453,4293,11:48:54.590627
453,4460,11:48:54.600193
453,4137,11:48:54.611651
453,4174,11:48:54.621630
456,4221,11:48:54.631635
453,4389,11:48:54.640973
458,4523,11:48:54.651475
454,4241,11:48:54.662014
459,4271,11:48:54.671257
461,4405,11:48:54.680708
461,4568,11:48:54.692456
459,4507,11:48:54.701590
461,4392,11:48:54.710930
456,4394,11:48:54.722674
461,4483,11:48:54.732634
461,4319,11:48:54.741727
458,4639,11:48:54.752898
457,4390,11:48:54.761651
455,4273,11:48:54.772034
455,4364,11:48:54.782626
456,4633,11:48:54.791934
454,4585,11:48:54.803245
454,4419,11:48:54.813397
454,4528,11:48:54.823340
449,4410,11:48:54.832923
453,4309,11:48:54.842390
453,4001,11:48:54.853727
456,4489,11:48:54.863450
456,4756,11:48:54.873856
450,4768,11:48:54.883556
446,4514,11:48:54.892896
437,4344,11:48:54.902380
437,4141,11:48:54.912829
441,4512,11:48:54.923238
447,1932,11:48:54.933977
451,1839,11:48:54.943140
438,4400,11:48:54.952868
439,4376,11:48:54.964120
446,4166,11:48:54.974332
451,4576,11:48:54.984315
448,4425,11:48:54.993750
453,4483,11:48:55.004188
457,4667,11:48:55.014657
452,4382,11:48:55.021735
452,4238,11:48:55.051609
447,4128,11:48:55.082035
445,4400,11:48:55.094593
444,4236,11:48:55.105058
444,4345,11:48:55.114295
446,4135,11:48:55.124927
455,4218,11:48:55.134361
454,4404,11:48:55.145874
451,4120,11:48:55.154359
451,4170,11:48:55.165958
460,2741,11:48:55.175735
