1370,1541,19:01:06.950472
478,2015,19:01:06.967236
480,2010,19:01:06.980658
482,2011,19:01:06.996896
471,2007,19:01:07.013113
472,2022,19:01:07.027218
478,2016,19:01:07.041923
476,2012,19:01:07.051973
471,2013,19:01:07.058668
473,2012,19:01:07.068825
474,2017,19:01:07.078949
477,2012,19:01:07.089951
478,2008,19:01:07.108372
481,2012,19:01:07.121866
481,2007,19:01:07.138779
476,2011,19:01:07.153216
474,2006,19:01:07.169385
477,2019,19:01:07.183664
477,2010,19:01:07.198402
479,2015,19:01:07.209203
481,2010,19:01:07.222162
475,2013,19:01:07.237970
476,2008,19:01:07.247330
477,2009,19:01:07.261227
476,2012,19:01:07.278008
476,2010,19:01:07.282134
470,2011,19:01:07.292162
470,2007,19:01:07.302360
472,2007,19:01:07.314661
480,2012,19:01:07.324136
476,2016,19:01:07.334326
480,2009,19:01:07.342865
475,2010,19:01:07.354913
477,2015,19:01:07.367808
473,2006,19:01:07.377388
474,2009,19:01:07.390994
473,2017,19:01:07.393845
473,2010,19:01:07.408918
473,2005,19:01:07.421288
476,2008,19:01:07.439328
476,2011,19:01:07.451328
472,2006,19:01:07.470493
473,2004,19:01:07.475002
467,2008,19:01:07.485573
475,2011,19:01:07.511322
478,2014,19:01:07.515281
473,2007,19:01:07.531312
476,2009,19:01:07.550614
476,2005,19:01:07.562923
472,2006,19:01:07.572982
472,2012,19:01:07.582890
473,2011,19:01:07.591355
476,2005,19:01:07.602864
477,2013,19:01:07.612982
477,2008,19:01:07.622893
473,2002,19:01:07.632893
477,2009,19:01:07.637161
473,2009,19:01:07.652984
469,2006,19:01:07.660489
473,2002,19:01:07.673302
468,2009,19:01:07.677758
474,2009,19:01:07.691695
475,2005,19:01:07.707684
476,2006,19:01:07.721207
469,2008,19:01:07.728403
471,2010,19:01:07.743166
477,2004,19:01:07.759520
479,2018,19:01:07.768963
472,2006,19:01:07.779874
476,2014,19:01:07.789814
475,2007,19:01:07.799359
479,2011,19:01:07.813078
471,2010,19:01:07.823085
472,2007,19:01:07.840133
477,2007,19:01:07.850886
477,2000,19:01:07.869431
477,2005,19:01:07.881392
477,2011,19:01:07.899876
477,2007,19:01:07.911712
477,2011,19:01:07.921271
469,2006,19:01:07.939917
475,2012,19:01:07.951778
476,2002,19:01:07.970776
481,2015,19:01:07.982144
476,2007,19:01:08.000649
476,2007,19:01:08.003657
478,2008,19:01:08.012602
481,2006,19:01:08.031963
476,2009,19:01:08.051140
473,2010,19:01:08.081168
473,2007,19:01:08.083668
476,2010,19:01:08.103128
469,2012,19:01:08.114890
474,2008,19:01:08.125193
479,2011,19:01:08.143332
476,2006,19:01:08.163686
475,2012,19:01:08.175522
476,2007,19:01:08.191318
472,2006,19:01:08.202955
472,2008,19:01:08.212460
475,2006,19:01:08.222900
472,2009,19:01:08.232394
474,2013,19:01:08.241273
478,2010,19:01:08.252834
478,2011,19:01:08.262930
477,2010,19:01:08.272308
479,2007,19:01:08.282979
475,2011,19:01:08.294817
480,2006,19:01:08.297338
476,2006,19:01:08.311314
476,2010,19:01:08.327737
475,2010,19:01:08.342940
476,2014,19:01:08.357683
472,2006,19:01:08.372770
475,2010,19:01:08.388514
474,2005,19:01:08.398248
475,2015,19:01:08.409384
479,2006,19:01:08.418563
475,2010,19:01:08.437083
472,2008,19:01:08.458406
474,2012,19:01:08.476189
474,2004,19:01:08.484104
483,2007,19:01:08.495735
480,2008,19:01:08.515691
483,2005,19:01:08.521695
478,2017,19:01:08.530711
480,2012,19:01:08.540842
477,2012,19:01:08.555137
478,2004,19:01:08.566307
472,2006,19:01:08.579660
476,2008,19:01:08.591622
479,2007,19:01:08.606417
477,2010,19:01:08.618797
476,2002,19:01:08.622906
477,2008,19:01:08.638540
477,2007,19:01:08.648067
479,2005,19:01:08.655434
480,2007,19:01:08.662797
484,2008,19:01:08.672834
477,2004,19:01:08.683573
477,2008,19:01:08.692477
472,2015,19:01:08.703506
477,2011,19:01:08.718889
480,2006,19:01:08.722858
474,2011,19:01:08.740027
474,2005,19:01:08.743265
480,2006,19:01:08.755239
480,2007,19:01:08.764014
476,2010,19:01:08.778277
476,2013,19:01:08.789193
476,2010,19:01:08.803023
476,2008,19:01:08.805982
479,2001,19:01:08.814261
470,2004,19:01:08.825683
473,2013,19:01:08.836360
473,2013,19:01:08.850081
477,2006,19:01:08.858030
478,2007,19:01:08.866080
480,2011,19:01:08.875844
478,2006,19:01:08.891526
474,2008,19:01:08.899785
480,2011,19:01:08.906094
479,2005,19:01:08.921599
471,2005,19:01:08.926712
477,2006,19:01:08.943215
474,2009,19:01:08.951216
474,2007,19:01:08.963712
474,2014,19:01:08.970947
476,2006,19:01:08.980772
475,2002,19:01:08.988007
474,2004,19:01:09.005790
474,2010,19:01:09.020617
475,2008,19:01:09.028852
476,2005,19:01:09.038060
475,2008,19:01:09.051755
474,2004,19:01:09.068081
473,2009,19:01:09.082176
478,2005,19:01:09.089868
476,2007,19:01:09.103858
476,2013,19:01:09.114288
472,2005,19:01:09.131225
482,2010,19:01:09.139206
475,2006,19:01:09.161755
471,2008,19:01:09.169323
474,2008,19:01:09.179785
475,2007,19:01:09.194407
474,2007,19:01:09.201749
474,2008,19:01:09.210063
479,2009,19:01:09.222969
477,2010,19:01:09.237009
475,2011,19:01:09.249045
482,2006,19:01:09.280019
480,2007,19:01:09.305059
477,2013,19:01:09.330895
477,2007,19:01:09.341955
479,2010,19:01:09.357722
482,2008,19:01:09.362244
474,2012,19:01:09.375108
478,2014,19:01:09.382567
478,2011,19:01:09.393154
478,2007,19:01:09.420550
477,2007,19:01:09.423776
476,2009,19:01:09.434087
481,2012,19:01:09.459705
479,2007,19:01:09.481240
479,2008,19:01:09.497190
474,2005,19:01:09.504905
479,2005,19:01:09.514530
478,2010,19:01:09.531329
474,2008,19:01:09.542253
480,2005,19:01:09.560641
479,2013,19:01:09.570831
479,2006,19:01:09.582374
481,2011,19:01:09.593085
482,2007,19:01:09.600806
478,2007,19:01:09.612937
480,2005,19:01:09.623125
480,2010,19:01:09.631095
476,2007,19:01:09.644650
473,2008,19:01:09.665586
476,2008,19:01:09.682400
480,2004,19:01:09.691691
479,2013,19:01:09.704765
479,2011,19:01:09.712513
479,2007,19:01:09.720656
482,2008,19:01:09.731351
485,2005,19:01:09.741370
481,2007,19:01:09.748889
480,2010,19:01:09.760774
480,2009,19:01:09.778935
481,2012,19:01:09.792019
479,2009,19:01:09.811334
479,2003,19:01:09.824212
479,2009,19:01:09.840662
480,2007,19:01:09.849330
475,2005,19:01:09.868992
479,2007,19:01:09.879670
478,2007,19:01:09.891217
478,2013,19:01:09.901761
476,2012,19:01:09.912295
479,2004,19:01:09.930086
478,2006,19:01:09.950855
477,2011,19:01:09.969989
478,2010,19:01:09.981946
483,1999,19:01:09.992373
472,2009,19:01:10.003794
474,1999,19:01:10.026065
482,2012,19:01:10.032569
481,2010,19:01:10.042331
480,1998,19:01:10.061249
479,2007,19:01:10.085730
483,2011,19:01:10.105286
472,2012,19:01:10.120003
479,2006,19:01:10.133015
481,2007,19:01:10.152584
474,2006,19:01:10.165073
476,2009,19:01:10.183361
480,2008,19:01:10.194317
477,2007,19:01:10.213475
479,2005,19:01:10.241255
474,2013,19:01:10.245165
478,2004,19:01:10.255108
478,2008,19:01:10.265460
484,2007,19:01:10.276626
472,2014,19:01:10.294925
477,2003,19:01:10.316637
476,2010,19:01:10.335290
477,2005,19:01:10.355558
479,2002,19:01:10.372365
481,2006,19:01:10.377035
482,2009,19:01:10.389788
480,2011,19:01:10.402544
482,2013,19:01:10.418725
479,2006,19:01:10.431305
480,2007,19:01:10.441300
476,2011,19:01:10.461184
478,2005,19:01:10.463519
475,2009,19:01:10.472388
485,2008,19:01:10.479094
478,2007,19:01:10.492588
483,1999,19:01:10.498757
478,2011,19:01:10.512369
478,2008,19:01:10.519560
479,2012,19:01:10.532387
479,2010,19:01:10.539913
479,2010,19:01:10.552416
481,2007,19:01:10.570674
477,2011,19:01:10.579935
480,2010,19:01:10.599386
480,2010,19:01:10.629850
483,2004,19:01:10.650970
478,2013,19:01:10.661813
478,2007,19:01:10.690512
476,2012,19:01:10.693461
480,2009,19:01:10.721622
479,2009,19:01:10.753118
479,2003,19:01:10.782213
484,2003,19:01:10.802183
478,2003,19:01:10.822680
476,2010,19:01:10.837336
482,1999,19:01:10.854601
480,2004,19:01:10.863924
478,2001,19:01:10.874767
478,2011,19:01:10.891378
484,2009,19:01:10.903816
481,2009,19:01:10.922352
483,2004,19:01:10.933616
478,2012,19:01:10.961313
473,2003,19:01:10.965375
481,2008,19:01:10.984744
484,2012,19:01:10.995966
479,2006,19:01:11.018398
475,2011,19:01:11.027960
479,2010,19:01:11.045104
482,2006,19:01:11.062110
480,2004,19:01:11.082312
476,2003,19:01:11.095866
477,2003,19:01:11.110753
479,2007,19:01:11.129299
479,2003,19:01:11.141484
479,2005,19:01:11.161661
474,2010,19:01:11.172453
474,2002,19:01:11.183443
482,2001,19:01:11.199468
479,2005,19:01:11.210125
479,2006,19:01:11.222391
480,2002,19:01:11.238705
478,2007,19:01:11.251967
479,2007,19:01:11.261675
476,2004,19:01:11.273495
474,2005,19:01:11.299922
484,2012,19:01:11.310536
481,2005,19:01:11.327671
478,2001,19:01:11.342994
479,2005,19:01:11.355638
475,2007,19:01:11.379871
481,2009,19:01:11.402377
476,2007,19:01:11.412049
483,2003,19:01:11.433431
478,2002,19:01:11.448089
478,2007,19:01:11.473143
479,2009,19:01:11.502565
478,2003,19:01:11.530791
481,2004,19:01:11.533712
481,2002,19:01:11.561626
479,2003,19:01:11.564417
482,2001,19:01:11.589345
478,2006,19:01:11.599617
482,2006,19:01:11.623597
481,1998,19:01:11.636570
476,1999,19:01:11.662321
476,2002,19:01:11.668070
476,2005,19:01:11.683073
482,2000,19:01:11.697019
476,2003,19:01:11.715980
482,1998,19:01:11.750630
479,2005,19:01:11.760922
483,2006,19:01:11.771334
481,2002,19:01:11.790712
480,2004,19:01:11.800903
478,2008,19:01:11.814289
480,2005,19:01:11.827982
478,2001,19:01:11.867972
477,2003,19:01:11.887717
